,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
16124,16124,endah,['endah'],endah,id,['endah'],['endah'],['endah'],['endah'],"[('endah', 'NN')]","[('endah', 'n')]",['endah']
16132,16132,dafat,['dafat'],dafat,id,['dafat'],['dafat'],['dafat'],['dafat'],"[('dafat', 'NN')]","[('dafat', 'n')]",['dafat']
16148,16148,marsih,['marsih'],marsih,id,['marsih'],['marsih'],['marsih'],['marsih'],"[('marsih', 'NN')]","[('marsih', 'n')]",['marsih']
16166,16166,ditingktkn,['ditingktkn'],ditingktkn,id,['ditingktkn'],['ditingktkn'],['ditingktkn'],['ditingktkn'],"[('ditingktkn', 'NN')]","[('ditingktkn', 'n')]",['ditingktkn']
16171,16171,pangestuti,['pangestuti'],pangestuti,id,['pangestuti'],['pangestuti'],['pangestuti'],['pangestuti'],"[('pangestuti', 'NN')]","[('pangestuti', 'n')]",['pangestuti']
16173,16173,edinongki,['edinongki'],edinongki,id,['edinongki'],['edinongki'],['edinongki'],['edinongki'],"[('edinongki', 'NN')]","[('edinongki', 'n')]",['edinongki']
16183,16183,ningsih,['ningsih'],ningsih,id,['ningsih'],['ningsih'],['ningsih'],['ningsih'],"[('ningsih', 'NN')]","[('ningsih', 'n')]",['ningsih']
16194,16194,jiwo,['jiwo'],jiwo,id,['jiwo'],['jiwo'],['jiwo'],['jiwo'],"[('jiwo', 'NN')]","[('jiwo', 'n')]",['jiwo']
16218,16218,kaeruniswa,['kaeruniswa'],kaeruniswa,id,['kaeruniswa'],['kaeruniswa'],['kaeruniswa'],['kaeruniswa'],"[('kaeruniswa', 'NN')]","[('kaeruniswa', 'n')]",['kaeruniswa']
16222,16222,dankembangin,['dankembangin'],dankembangin,id,['dankembangin'],['dankembangin'],['dankembangin'],['dankembangin'],"[('dankembangin', 'NN')]","[('dankembangin', 'n')]",['dankembangin']
16225,16225,royputra,['royputra'],royputra,id,['royputra'],['royputra'],['royputra'],['royputra'],"[('royputra', 'NN')]","[('royputra', 'n')]",['royputra']
16243,16243,ukuranya,['ukuranya'],ukuranya,id,['ukuranya'],['ukuranya'],['ukuranya'],['ukuranya'],"[('ukuranya', 'NN')]","[('ukuranya', 'n')]",['ukuranya']
16258,16258,dimanasaja,['dimanasaja'],dimanasaja,id,['dimanasaja'],['dimanasaja'],['dimanasaja'],['dimanasaja'],"[('dimanasaja', 'NN')]","[('dimanasaja', 'n')]",['dimanasaja']
16266,16266,ninggal,['ninggal'],ninggal,id,['ninggal'],['ninggal'],['ninggal'],['ninggal'],"[('ninggal', 'NN')]","[('ninggal', 'n')]",['ninggal']
16270,16270,bnyakin,['bnyakin'],bnyakin,id,['bnyakin'],['bnyakin'],['bnyakin'],['bnyakin'],"[('bnyakin', 'NN')]","[('bnyakin', 'n')]",['bnyakin']
16273,16273,tvnyaaa,['tvnyaaa'],tvnyaaa,id,['tvnyaaa'],['tvnyaaa'],['tvnyaaa'],['tvnyaaa'],"[('tvnyaaa', 'NN')]","[('tvnyaaa', 'n')]",['tvnyaaa']
16276,16276,kesempatn,['kesempatn'],kesempatn,id,['kesempatn'],['kesempatn'],['kesempatn'],['kesempatn'],"[('kesempatn', 'NN')]","[('kesempatn', 'n')]",['kesempatn']
16279,16279,manknya,['manknya'],manknya,id,['manknya'],['manknya'],['manknya'],['manknya'],"[('manknya', 'NN')]","[('manknya', 'n')]",['manknya']
16308,16308,rupat,['rupat'],rupat,id,['rupat'],['rupat'],['rupat'],['rupat'],"[('rupat', 'NN')]","[('rupat', 'n')]",['rupat']
16324,16324,pawallang,['pawallang'],pawallang,id,['pawallang'],['pawallang'],['pawallang'],['pawallang'],"[('pawallang', 'NN')]","[('pawallang', 'n')]",['pawallang']
16331,16331,ngga,['ngga'],ngga,id,['ngga'],['ngga'],['ngga'],['ngga'],"[('ngga', 'NN')]","[('ngga', 'n')]",['ngga']
16349,16349,menggunaka,['menggunaka'],menggunaka,id,['menggunaka'],['menggunaka'],['menggunaka'],['menggunaka'],"[('menggunaka', 'NN')]","[('menggunaka', 'n')]",['menggunaka']
16363,16363,irawansyah,['irawansyah'],irawansyah,id,['irawansyah'],['irawansyah'],['irawansyah'],['irawansyah'],"[('irawansyah', 'NN')]","[('irawansyah', 'n')]",['irawansyah']
16398,16398,septiarsih,['septiarsih'],septiarsih,id,['septiarsih'],['septiarsih'],['septiarsih'],['septiarsih'],"[('septiarsih', 'NN')]","[('septiarsih', 'n')]",['septiarsih']
16408,16408,nendah,['nendah'],nendah,id,['nendah'],['nendah'],['nendah'],['nendah'],"[('nendah', 'NN')]","[('nendah', 'n')]",['nendah']
16428,16428,fitriadi,['fitriadi'],fitriadi,id,['fitriadi'],['fitriadi'],['fitriadi'],['fitriadi'],"[('fitriadi', 'NN')]","[('fitriadi', 'n')]",['fitriadi']
16460,16460,solikatun,['solikatun'],solikatun,id,['solikatun'],['solikatun'],['solikatun'],['solikatun'],"[('solikatun', 'NN')]","[('solikatun', 'n')]",['solikatun']
16479,16479,yessy,['yessy'],yessy,id,['yessy'],['yessy'],['yessy'],['yessy'],"[('yessy', 'NN')]","[('yessy', 'n')]",['yessy']
16485,16485,terimakasih,['terimakasih'],terimakasih,id,['terimakasih'],['terimakasih'],['terimakasih'],['terimakasih'],"[('terimakasih', 'NN')]","[('terimakasih', 'n')]",['terimakasih']
16487,16487,teriamkasih,['teriamkasih'],teriamkasih,id,['teriamkasih'],['teriamkasih'],['teriamkasih'],['teriamkasih'],"[('teriamkasih', 'NN')]","[('teriamkasih', 'n')]",['teriamkasih']
16506,16506,bulutangkis,['bulutangkis'],bulutangkis,id,['bulutangkis'],['bulutangkis'],['bulutangkis'],['bulutangkis'],"[('bulutangkis', 'NN')]","[('bulutangkis', 'n')]",['bulutangkis']
16509,16509,agustini,['agustini'],agustini,id,['agustini'],['agustini'],['agustini'],['agustini'],"[('agustini', 'NN')]","[('agustini', 'n')]",['agustini']
16512,16512,maksdnya,['maksdnya'],maksdnya,id,['maksdnya'],['maksdnya'],['maksdnya'],['maksdnya'],"[('maksdnya', 'NN')]","[('maksdnya', 'n')]",['maksdnya']
16521,16521,tongsampah,['tongsampah'],tongsampah,id,['tongsampah'],['tongsampah'],['tongsampah'],['tongsampah'],"[('tongsampah', 'NN')]","[('tongsampah', 'n')]",['tongsampah']
16544,16544,fedatang,['fedatang'],fedatang,id,['fedatang'],['fedatang'],['fedatang'],['fedatang'],"[('fedatang', 'NN')]","[('fedatang', 'n')]",['fedatang']
16549,16549,irawan,['irawan'],irawan,id,['irawan'],['irawan'],['irawan'],['irawan'],"[('irawan', 'NN')]","[('irawan', 'n')]",['irawan']
16568,16568,fitriyah,['fitriyah'],fitriyah,id,['fitriyah'],['fitriyah'],['fitriyah'],['fitriyah'],"[('fitriyah', 'NN')]","[('fitriyah', 'n')]",['fitriyah']
16594,16594,krjanya,['krjanya'],krjanya,id,['krjanya'],['krjanya'],['krjanya'],['krjanya'],"[('krjanya', 'NN')]","[('krjanya', 'n')]",['krjanya']
16612,16612,favoritvlainnya,['favoritvlainnya'],favoritvlainnya,id,['favoritvlainnya'],['favoritvlainnya'],['favoritvlainnya'],['favoritvlainnya'],"[('favoritvlainnya', 'NN')]","[('favoritvlainnya', 'n')]",['favoritvlainnya']
16621,16621,nontan,['nontan'],nontan,id,['nontan'],['nontan'],['nontan'],['nontan'],"[('nontan', 'NN')]","[('nontan', 'n')]",['nontan']
16630,16630,rungkad,['rungkad'],rungkad,id,['rungkad'],['rungkad'],['rungkad'],['rungkad'],"[('rungkad', 'NN')]","[('rungkad', 'n')]",['rungkad']
16631,16631,tontongan,['tontongan'],tontongan,id,['tontongan'],['tontongan'],['tontongan'],['tontongan'],"[('tontongan', 'NN')]","[('tontongan', 'n')]",['tontongan']
16650,16650,syaipul,['syaipul'],syaipul,id,['syaipul'],['syaipul'],['syaipul'],['syaipul'],"[('syaipul', 'NN')]","[('syaipul', 'n')]",['syaipul']
16654,16654,plendak,['plendak'],plendak,id,['plendak'],['plendak'],['plendak'],['plendak'],"[('plendak', 'NN')]","[('plendak', 'n')]",['plendak']
16658,16658,andriansyah,['andriansyah'],andriansyah,id,['andriansyah'],['andriansyah'],['andriansyah'],['andriansyah'],"[('andriansyah', 'NN')]","[('andriansyah', 'n')]",['andriansyah']
16681,16681,jdnya,['jdnya'],jdnya,id,['jdnya'],['jdnya'],['jdnya'],['jdnya'],"[('jdnya', 'NN')]","[('jdnya', 'n')]",['jdnya']
16686,16686,chandradewi,['chandradewi'],chandradewi,id,['chandradewi'],['chandradewi'],['chandradewi'],['chandradewi'],"[('chandradewi', 'NN')]","[('chandradewi', 'n')]",['chandradewi']
16688,16688,sbnernya,['sbnernya'],sbnernya,id,['sbnernya'],['sbnernya'],['sbnernya'],['sbnernya'],"[('sbnernya', 'NN')]","[('sbnernya', 'n')]",['sbnernya']
16712,16712,kontentnya,['kontentnya'],kontentnya,id,['kontentnya'],['kontentnya'],['kontentnya'],['kontentnya'],"[('kontentnya', 'NN')]","[('kontentnya', 'n')]",['kontentnya']
16728,16728,kostannya,['kostannya'],kostannya,id,['kostannya'],['kostannya'],['kostannya'],['kostannya'],"[('kostannya', 'NN')]","[('kostannya', 'n')]",['kostannya']
16730,16730,negok,['negok'],negok,id,['negok'],['negok'],['negok'],['negok'],"[('negok', 'NN')]","[('negok', 'n')]",['negok']
16733,16733,smarfonnya,['smarfonnya'],smarfonnya,id,['smarfonnya'],['smarfonnya'],['smarfonnya'],['smarfonnya'],"[('smarfonnya', 'NN')]","[('smarfonnya', 'n')]",['smarfonnya']
16746,16746,raisah,['raisah'],raisah,id,['raisah'],['raisah'],['raisah'],['raisah'],"[('raisah', 'NN')]","[('raisah', 'n')]",['raisah']
16749,16749,ansyah,['ansyah'],ansyah,id,['ansyah'],['ansyah'],['ansyah'],['ansyah'],"[('ansyah', 'NN')]","[('ansyah', 'n')]",['ansyah']
16754,16754,ndaftarnya,['ndaftarnya'],ndaftarnya,id,['ndaftarnya'],['ndaftarnya'],['ndaftarnya'],['ndaftarnya'],"[('ndaftarnya', 'NN')]","[('ndaftarnya', 'n')]",['ndaftarnya']
16755,16755,dukukung,['dukukung'],dukukung,id,['dukukung'],['dukukung'],['dukukung'],['dukukung'],"[('dukukung', 'NN')]","[('dukukung', 'n')]",['dukukung']
16763,16763,semarppne,['semarppne'],semarppne,id,['semarppne'],['semarppne'],['semarppne'],['semarppne'],"[('semarppne', 'NN')]","[('semarppne', 'n')]",['semarppne']
16784,16784,irang,['irang'],irang,id,['irang'],['irang'],['irang'],['irang'],"[('irang', 'NN')]","[('irang', 'n')]",['irang']
16785,16785,audah,['audah'],audah,id,['audah'],['audah'],['audah'],['audah'],"[('audah', 'NN')]","[('audah', 'n')]",['audah']
16800,16800,yansyah,['yansyah'],yansyah,id,['yansyah'],['yansyah'],['yansyah'],['yansyah'],"[('yansyah', 'NN')]","[('yansyah', 'n')]",['yansyah']
16838,16838,dabisa,['dabisa'],dabisa,id,['dabisa'],['dabisa'],['dabisa'],['dabisa'],"[('dabisa', 'NN')]","[('dabisa', 'n')]",['dabisa']
16862,16862,andhiansyah,['andhiansyah'],andhiansyah,id,['andhiansyah'],['andhiansyah'],['andhiansyah'],['andhiansyah'],"[('andhiansyah', 'NN')]","[('andhiansyah', 'n')]",['andhiansyah']
16864,16864,sampaesatu,['sampaesatu'],sampaesatu,id,['sampaesatu'],['sampaesatu'],['sampaesatu'],['sampaesatu'],"[('sampaesatu', 'NN')]","[('sampaesatu', 'n')]",['sampaesatu']
16870,16870,nenjadi,['nenjadi'],nenjadi,id,['nenjadi'],['nenjadi'],['nenjadi'],['nenjadi'],"[('nenjadi', 'NN')]","[('nenjadi', 'n')]",['nenjadi']
16887,16887,stuk,['stuk'],stuk,id,['stuk'],['stuk'],['stuk'],['stuk'],"[('stuk', 'NN')]","[('stuk', 'n')]",['stuk']
16888,16888,abuat,['abuat'],abuat,id,['abuat'],['abuat'],['abuat'],['abuat'],"[('abuat', 'NN')]","[('abuat', 'n')]",['abuat']
16894,16894,memuasken,['memuasken'],memuasken,id,['memuasken'],['memuasken'],['memuasken'],['memuasken'],"[('memuasken', 'NN')]","[('memuasken', 'n')]",['memuasken']
16906,16906,fauzisaputra,['fauzisaputra'],fauzisaputra,id,['fauzisaputra'],['fauzisaputra'],['fauzisaputra'],['fauzisaputra'],"[('fauzisaputra', 'NN')]","[('fauzisaputra', 'n')]",['fauzisaputra']
16923,16923,yuniarsih,['yuniarsih'],yuniarsih,id,['yuniarsih'],['yuniarsih'],['yuniarsih'],['yuniarsih'],"[('yuniarsih', 'NN')]","[('yuniarsih', 'n')]",['yuniarsih']
16944,16944,mawan,['mawan'],mawan,id,['mawan'],['mawan'],['mawan'],['mawan'],"[('mawan', 'NN')]","[('mawan', 'n')]",['mawan']
16960,16960,snggup,['snggup'],snggup,id,['snggup'],['snggup'],['snggup'],['snggup'],"[('snggup', 'NN')]","[('snggup', 'n')]",['snggup']
16962,16962,adiansyahh,['adiansyahh'],adiansyahh,id,['adiansyahh'],['adiansyahh'],['adiansyahh'],['adiansyahh'],"[('adiansyahh', 'NN')]","[('adiansyahh', 'n')]",['adiansyahh']
16971,16971,aringga,['aringga'],aringga,id,['aringga'],['aringga'],['aringga'],['aringga'],"[('aringga', 'NN')]","[('aringga', 'n')]",['aringga']
16978,16978,mngunduh,['mngunduh'],mngunduh,id,['mngunduh'],['mngunduh'],['mngunduh'],['mngunduh'],"[('mngunduh', 'NN')]","[('mngunduh', 'n')]",['mngunduh']
16981,16981,sukasekali,['sukasekali'],sukasekali,id,['sukasekali'],['sukasekali'],['sukasekali'],['sukasekali'],"[('sukasekali', 'NN')]","[('sukasekali', 'n')]",['sukasekali']
16983,16983,premiun,['premiun'],premiun,id,['premiun'],['premiun'],['premiun'],['premiun'],"[('premiun', 'NN')]","[('premiun', 'n')]",['premiun']
16984,16984,albiansyah,['albiansyah'],albiansyah,id,['albiansyah'],['albiansyah'],['albiansyah'],['albiansyah'],"[('albiansyah', 'NN')]","[('albiansyah', 'n')]",['albiansyah']
16986,16986,masgari,['masgari'],masgari,id,['masgari'],['masgari'],['masgari'],['masgari'],"[('masgari', 'NN')]","[('masgari', 'n')]",['masgari']
17000,17000,kebykn,['kebykn'],kebykn,id,['kebykn'],['kebykn'],['kebykn'],['kebykn'],"[('kebykn', 'NN')]","[('kebykn', 'n')]",['kebykn']
17012,17012,sekale,['sekale'],sekale,id,['sekale'],['sekale'],['sekale'],['sekale'],"[('sekale', 'NN')]","[('sekale', 'n')]",['sekale']
17032,17032,purnawansyah,['purnawansyah'],purnawansyah,id,['purnawansyah'],['purnawansyah'],['purnawansyah'],['purnawansyah'],"[('purnawansyah', 'NN')]","[('purnawansyah', 'n')]",['purnawansyah']
17036,17036,dibales,['dibales'],dibales,id,['dibales'],['dibales'],['dibales'],['dibales'],"[('dibales', 'NNS')]","[('dibales', 'n')]",['dibales']
17044,17044,nyapun,['nyapun'],nyapun,id,['nyapun'],['nyapun'],['nyapun'],['nyapun'],"[('nyapun', 'NN')]","[('nyapun', 'n')]",['nyapun']
17050,17050,fitu,['fitu'],fitu,id,['fitu'],['fitu'],['fitu'],['fitu'],"[('fitu', 'NN')]","[('fitu', 'n')]",['fitu']
17072,17072,mnfaat,['mnfaat'],mnfaat,id,['mnfaat'],['mnfaat'],['mnfaat'],['mnfaat'],"[('mnfaat', 'NN')]","[('mnfaat', 'n')]",['mnfaat']
17073,17073,mirrornya,['mirrornya'],mirrornya,id,['mirrornya'],['mirrornya'],['mirrornya'],['mirrornya'],"[('mirrornya', 'NN')]","[('mirrornya', 'n')]",['mirrornya']
17078,17078,yayah,['yayah'],yayah,id,['yayah'],['yayah'],['yayah'],['yayah'],"[('yayah', 'NN')]","[('yayah', 'n')]",['yayah']
17085,17085,kluarnya,['kluarnya'],kluarnya,id,['kluarnya'],['kluarnya'],['kluarnya'],['kluarnya'],"[('kluarnya', 'NN')]","[('kluarnya', 'n')]",['kluarnya']
17112,17112,patuhiprotokolkesehatan,['patuhiprotokolkesehatan'],patuhiprotokolkesehatan,id,['patuhiprotokolkesehatan'],['patuhiprotokolkesehatan'],['patuhiprotokolkesehatan'],['patuhiprotokolkesehatan'],"[('patuhiprotokolkesehatan', 'NN')]","[('patuhiprotokolkesehatan', 'n')]",['patuhiprotokolkesehatan']
17118,17118,aplkasi,['aplkasi'],aplkasi,id,['aplkasi'],['aplkasi'],['aplkasi'],['aplkasi'],"[('aplkasi', 'NN')]","[('aplkasi', 'n')]",['aplkasi']
17123,17123,kodeny,['kodeny'],kodeny,id,['kodeny'],['kodeny'],['kodeny'],['kodeny'],"[('kodeny', 'NN')]","[('kodeny', 'n')]",['kodeny']
17130,17130,koneknya,['koneknya'],koneknya,id,['koneknya'],['koneknya'],['koneknya'],['koneknya'],"[('koneknya', 'NN')]","[('koneknya', 'n')]",['koneknya']
17168,17168,putrayuandika,['putrayuandika'],putrayuandika,id,['putrayuandika'],['putrayuandika'],['putrayuandika'],['putrayuandika'],"[('putrayuandika', 'NN')]","[('putrayuandika', 'n')]",['putrayuandika']
17184,17184,pkoknya,['pkoknya'],pkoknya,id,['pkoknya'],['pkoknya'],['pkoknya'],['pkoknya'],"[('pkoknya', 'NN')]","[('pkoknya', 'n')]",['pkoknya']
17209,17209,langun,['langun'],langun,id,['langun'],['langun'],['langun'],['langun'],"[('langun', 'NN')]","[('langun', 'n')]",['langun']
17232,17232,budiyanto,['budiyanto'],budiyanto,id,['budiyanto'],['budiyanto'],['budiyanto'],['budiyanto'],"[('budiyanto', 'NN')]","[('budiyanto', 'n')]",['budiyanto']
17235,17235,pembayran,['pembayran'],pembayran,id,['pembayran'],['pembayran'],['pembayran'],['pembayran'],"[('pembayran', 'NN')]","[('pembayran', 'n')]",['pembayran']
17243,17243,kasin,['kasin'],kasin,id,['kasin'],['kasin'],['kasin'],['kasin'],"[('kasin', 'NN')]","[('kasin', 'n')]",['kasin']
17244,17244,wijayanto,['wijayanto'],wijayanto,id,['wijayanto'],['wijayanto'],['wijayanto'],['wijayanto'],"[('wijayanto', 'NN')]","[('wijayanto', 'n')]",['wijayanto']
17270,17270,blang,['blang'],blang,id,['blang'],['blang'],['blang'],['blang'],"[('blang', 'NN')]","[('blang', 'n')]",['blang']
17290,17290,linknya,['linknya'],linknya,id,['linknya'],['linknya'],['linknya'],['linknya'],"[('linknya', 'NN')]","[('linknya', 'n')]",['linknya']
17301,17301,mkasi,['mkasi'],mkasi,id,['mkasi'],['mkasi'],['mkasi'],['mkasi'],"[('mkasi', 'NN')]","[('mkasi', 'n')]",['mkasi']
17313,17313,masyita,['masyita'],masyita,id,['masyita'],['masyita'],['masyita'],['masyita'],"[('masyita', 'NN')]","[('masyita', 'n')]",['masyita']
17331,17331,butuhin,['butuhin'],butuhin,id,['butuhin'],['butuhin'],['butuhin'],['butuhin'],"[('butuhin', 'NN')]","[('butuhin', 'n')]",['butuhin']
17339,17339,khanzah,['khanzah'],khanzah,id,['khanzah'],['khanzah'],['khanzah'],['khanzah'],"[('khanzah', 'NN')]","[('khanzah', 'n')]",['khanzah']
17355,17355,pingin,['pingin'],pingin,id,['pingin'],['pingin'],['pingin'],['pingin'],"[('pingin', 'NN')]","[('pingin', 'n')]",['pingin']
17364,17364,intuk,['intuk'],intuk,id,['intuk'],['intuk'],['intuk'],['intuk'],"[('intuk', 'NN')]","[('intuk', 'n')]",['intuk']
17399,17399,ktnggalan,['ktnggalan'],ktnggalan,id,['ktnggalan'],['ktnggalan'],['ktnggalan'],['ktnggalan'],"[('ktnggalan', 'NN')]","[('ktnggalan', 'n')]",['ktnggalan']
17403,17403,ngeyutup,['ngeyutup'],ngeyutup,id,['ngeyutup'],['ngeyutup'],['ngeyutup'],['ngeyutup'],"[('ngeyutup', 'NN')]","[('ngeyutup', 'n')]",['ngeyutup']
17405,17405,pemberitauan,['pemberitauan'],pemberitauan,id,['pemberitauan'],['pemberitauan'],['pemberitauan'],['pemberitauan'],"[('pemberitauan', 'NN')]","[('pemberitauan', 'n')]",['pemberitauan']
17407,17407,kelanjutanya,['kelanjutanya'],kelanjutanya,id,['kelanjutanya'],['kelanjutanya'],['kelanjutanya'],['kelanjutanya'],"[('kelanjutanya', 'NN')]","[('kelanjutanya', 'n')]",['kelanjutanya']
17413,17413,anan,['anan'],anan,id,['anan'],['anan'],['anan'],['anan'],"[('anan', 'NN')]","[('anan', 'n')]",['anan']
17434,17434,mocat,['mocat'],mocat,id,['mocat'],['mocat'],['mocat'],['mocat'],"[('mocat', 'NN')]","[('mocat', 'n')]",['mocat']
17451,17451,ronnyanto,['ronnyanto'],ronnyanto,id,['ronnyanto'],['ronnyanto'],['ronnyanto'],['ronnyanto'],"[('ronnyanto', 'NN')]","[('ronnyanto', 'n')]",['ronnyanto']
17452,17452,senengnyaaa,['senengnyaaa'],senengnyaaa,id,['senengnyaaa'],['senengnyaaa'],['senengnyaaa'],['senengnyaaa'],"[('senengnyaaa', 'NN')]","[('senengnyaaa', 'n')]",['senengnyaaa']
17456,17456,brusaha,['brusaha'],brusaha,id,['brusaha'],['brusaha'],['brusaha'],['brusaha'],"[('brusaha', 'NN')]","[('brusaha', 'n')]",['brusaha']
17457,17457,unung,['unung'],unung,id,['unung'],['unung'],['unung'],['unung'],"[('unung', 'NN')]","[('unung', 'n')]",['unung']
17459,17459,kumolontang,['kumolontang'],kumolontang,id,['kumolontang'],['kumolontang'],['kumolontang'],['kumolontang'],"[('kumolontang', 'NN')]","[('kumolontang', 'n')]",['kumolontang']
17474,17474,playingnya,['playingnya'],playingnya,id,['playingnya'],['playingnya'],['playingnya'],['playingnya'],"[('playingnya', 'NN')]","[('playingnya', 'n')]",['playingnya']
17475,17475,indosiar,['indosiar'],indosiar,id,['indosiar'],['indosiar'],['indosiar'],['indosiar'],"[('indosiar', 'NN')]","[('indosiar', 'n')]",['indosiar']
17476,17476,ratingnya,['ratingnya'],ratingnya,id,['ratingnya'],['ratingnya'],['ratingnya'],['ratingnya'],"[('ratingnya', 'NN')]","[('ratingnya', 'n')]",['ratingnya']
17484,17484,konesikan,['konesikan'],konesikan,id,['konesikan'],['konesikan'],['konesikan'],['konesikan'],"[('konesikan', 'NN')]","[('konesikan', 'n')]",['konesikan']
17488,17488,bgai,['bgai'],bgai,id,['bgai'],['bgai'],['bgai'],['bgai'],"[('bgai', 'NN')]","[('bgai', 'n')]",['bgai']
17499,17499,novaputri,['novaputri'],novaputri,id,['novaputri'],['novaputri'],['novaputri'],['novaputri'],"[('novaputri', 'NN')]","[('novaputri', 'n')]",['novaputri']
17500,17500,sadiyah,['sadiyah'],sadiyah,id,['sadiyah'],['sadiyah'],['sadiyah'],['sadiyah'],"[('sadiyah', 'NN')]","[('sadiyah', 'n')]",['sadiyah']
17514,17514,alesanya,['alesanya'],alesanya,id,['alesanya'],['alesanya'],['alesanya'],['alesanya'],"[('alesanya', 'NN')]","[('alesanya', 'n')]",['alesanya']
17541,17541,dudah,['dudah'],dudah,id,['dudah'],['dudah'],['dudah'],['dudah'],"[('dudah', 'NN')]","[('dudah', 'n')]",['dudah']
17561,17561,sekaliiii,['sekaliiii'],sekaliiii,id,['sekaliiii'],['sekaliiii'],['sekaliiii'],['sekaliiii'],"[('sekaliiii', 'NN')]","[('sekaliiii', 'n')]",['sekaliiii']
17571,17571,terimakasi,['terimakasi'],terimakasi,id,['terimakasi'],['terimakasi'],['terimakasi'],['terimakasi'],"[('terimakasi', 'NN')]","[('terimakasi', 'n')]",['terimakasi']
17577,17577,sinitronnya,['sinitronnya'],sinitronnya,id,['sinitronnya'],['sinitronnya'],['sinitronnya'],['sinitronnya'],"[('sinitronnya', 'NN')]","[('sinitronnya', 'n')]",['sinitronnya']
17586,17586,informasih,['informasih'],informasih,id,['informasih'],['informasih'],['informasih'],['informasih'],"[('informasih', 'NN')]","[('informasih', 'n')]",['informasih']
17594,17594,muslimah,['muslimah'],muslimah,id,['muslimah'],['muslimah'],['muslimah'],['muslimah'],"[('muslimah', 'NN')]","[('muslimah', 'n')]",['muslimah']
17599,17599,dibjalannkan,['dibjalannkan'],dibjalannkan,id,['dibjalannkan'],['dibjalannkan'],['dibjalannkan'],['dibjalannkan'],"[('dibjalannkan', 'NN')]","[('dibjalannkan', 'n')]",['dibjalannkan']
17628,17628,yuliansyah,['yuliansyah'],yuliansyah,id,['yuliansyah'],['yuliansyah'],['yuliansyah'],['yuliansyah'],"[('yuliansyah', 'NN')]","[('yuliansyah', 'n')]",['yuliansyah']
17629,17629,adminnya,['adminnya'],adminnya,id,['adminnya'],['adminnya'],['adminnya'],['adminnya'],"[('adminnya', 'NN')]","[('adminnya', 'n')]",['adminnya']
17633,17633,sibukdiluaran,['sibukdiluaran'],sibukdiluaran,id,['sibukdiluaran'],['sibukdiluaran'],['sibukdiluaran'],['sibukdiluaran'],"[('sibukdiluaran', 'NN')]","[('sibukdiluaran', 'n')]",['sibukdiluaran']
